Instance	Status	Objective	Gap	Time	Model
data\3R-4K-5T-240M-4.txt	OPTIMAL	288.9146235631223	0	0.55950927734375	lyu
data\3R-4K-5T-240M-4.txt	OPTIMAL	288.9146235631223	0	0.2263965606689453	Sampiao
data\3R-4K-5T-240M-5.txt	OPTIMAL	298.06781471936165	0	1.6515979766845703	lyu
data\3R-4K-5T-240M-5.txt	OPTIMAL	298.06781471936165	0	1.192819595336914	Sampiao
data\3R-4K-5T-240M-6.txt	OPTIMAL	327.77037622897717	0	15.752960205078125	lyu
data\3R-4K-5T-240M-6.txt	OPTIMAL	327.7704902704276	0	24.987363815307617	Sampiao
data\3R-4K-5T-240M-7.txt	OPTIMAL	292.284657560473	0	34.99475860595703	lyu
data\3R-4K-5T-240M-7.txt	OPTIMAL	292.284657560473	0	232.55453491210938	Sampiao
data\3R-4K-5T-240M-8.txt	OPTIMAL	299.69614770961164	0	2.090484619140625	lyu
data\3R-4K-5T-240M-8.txt	OPTIMAL	299.69627002574043	0	8.314441680908203	Sampiao
data\3R-4K-5T-240M-9.txt	OPTIMAL	377.4296793792297	0	14.657882690429688	lyu
data\3R-4K-5T-240M-9.txt	OPTIMAL	377.42967937922975	0	30.18949317932129	Sampiao
data\3R-4K-5T-240S-0.txt	OPTIMAL	257.0987756360845	0	0.5265960693359375	lyu
data\3R-4K-5T-240S-0.txt	OPTIMAL	257.09877563608455	0	0.7270622253417969	Sampiao
data\3R-4K-5T-240S-1.txt	OPTIMAL	222.2012717454143	0	0.35501861572265625	lyu
data\3R-4K-5T-240S-1.txt	OPTIMAL	222.2012717454143	0	0.24634552001953125	Sampiao
data\3R-4K-5T-240S-2.txt	OPTIMAL	209.42741699131153	0	1.7283916473388672	lyu
data\3R-4K-5T-240S-2.txt	OPTIMAL	209.42741699131153	0	1.2726078033447266	Sampiao
data\3R-4K-5T-240S-3.txt	OPTIMAL	237.99535345797614	0	0.3659954071044922	lyu
data\3R-4K-5T-240S-3.txt	OPTIMAL	237.9953534579761	0	0.4117240905761719	Sampiao
data\3R-4K-5T-240S-4.txt	OPTIMAL	284.6753477589199	0	2.8444137573242188	lyu
data\3R-4K-5T-240S-4.txt	OPTIMAL	284.6753211537136	0	1.547872543334961	Sampiao
data\3R-4K-5T-240S-5.txt	OPTIMAL	290.18015752500384	0	14.544185638427734	lyu
data\3R-4K-5T-240S-5.txt	OPTIMAL	290.1801575250038	0	18.113691329956055	Sampiao
data\3R-4K-5T-240S-6.txt	OPTIMAL	220.16445736196096	0	6.28424072265625	lyu
data\3R-4K-5T-240S-6.txt	OPTIMAL	220.16445736196096	0	1.0552291870117188	Sampiao
data\3R-4K-5T-240S-7.txt	OPTIMAL	243.25278716965278	0	6.685142517089844	lyu
data\3R-4K-5T-240S-7.txt	OPTIMAL	243.25262510520685	0	12.903755187988281	Sampiao
data\3R-4K-5T-240S-8.txt	OPTIMAL	268.26909619669266	0	0.6402606964111328	lyu
data\3R-4K-5T-240S-8.txt	OPTIMAL	268.2690961966927	0	0.45376014709472656	Sampiao
data\3R-4K-5T-240S-9.txt	OPTIMAL	283.09658555009145	0	12.05881118774414	lyu
data\3R-4K-5T-240S-9.txt	OPTIMAL	283.09659942328176	0	46.926856994628906	Sampiao
data\3R-4K-5T-300L-0.txt	OPTIMAL	365.7496685202135	0	8.058479309082031	lyu
data\3R-4K-5T-300L-0.txt	OPTIMAL	365.7496685202135	0	15.635282516479492	Sampiao
data\3R-4K-5T-300L-1.txt	OPTIMAL	306.6465037579704	0	4.083112716674805	lyu
data\3R-4K-5T-300L-1.txt	OPTIMAL	306.6465037579703	0	4.048492431640625	Sampiao
data\3R-4K-5T-300L-2.txt	OPTIMAL	402.930953547392	0	14.773569107055664	lyu
data\3R-4K-5T-300L-2.txt	OPTIMAL	402.9308819235186	0	22.587743759155273	Sampiao
data\3R-4K-5T-300L-3.txt	OPTIMAL	343.2520685431148	0	37.73038101196289	lyu
data\3R-4K-5T-300L-3.txt	OPTIMAL	343.2520685431147	0	39.74600601196289	Sampiao
data\3R-4K-5T-300L-4.txt	OPTIMAL	350.4634909993358	0	11.819480895996094	lyu
data\3R-4K-5T-300L-4.txt	OPTIMAL	350.4634909993358	0	30.59039878845215	Sampiao
data\3R-4K-5T-300L-5.txt	OPTIMAL	317.1971334580166	0	8.020610809326172	lyu
data\3R-4K-5T-300L-5.txt	OPTIMAL	317.19713345801654	0	12.669200897216797	Sampiao
data\3R-4K-5T-300L-6.txt	OPTIMAL	437.7819951306651	0	6.5113983154296875	lyu
data\3R-4K-5T-300L-6.txt	OPTIMAL	437.782190531502	0	13.09208869934082	Sampiao
data\3R-4K-5T-300L-7.txt	OPTIMAL	435.2737293485303	0	11.012630462646484	lyu
data\3R-4K-5T-300L-7.txt	OPTIMAL	435.2737293485303	0	40.8281192779541	Sampiao
data\3R-4K-5T-300L-8.txt	OPTIMAL	323.86780408361244	0	16.67951774597168	lyu
data\3R-4K-5T-300L-8.txt	OPTIMAL	323.86780408361244	0	51.18633460998535	Sampiao
data\3R-4K-5T-300L-9.txt	OPTIMAL	438.8673366342069	0	13.875968933105469	lyu
data\3R-4K-5T-300L-9.txt	OPTIMAL	438.8673366342068	0	29.065488815307617	Sampiao
data\3R-4K-5T-300M-0.txt	OPTIMAL	180.12006581833282	0	5.884307861328125	lyu
data\3R-4K-5T-300M-0.txt	OPTIMAL	180.12006581833282	0	0.2543201446533203	Sampiao
data\3R-4K-5T-300M-1.txt	OPTIMAL	309.8291744366488	0	9.476699829101562	lyu
data\3R-4K-5T-300M-1.txt	OPTIMAL	309.8291744366489	0	22.656557083129883	Sampiao
data\3R-4K-5T-300M-2.txt	OPTIMAL	279.110683704735	0	1.2965126037597656	lyu
data\3R-4K-5T-300M-2.txt	OPTIMAL	279.110683704735	0	1.1788558959960938	Sampiao
data\3R-4K-5T-300M-3.txt	OPTIMAL	333.3747461877102	0	10.51695442199707	lyu
data\3R-4K-5T-300M-3.txt	OPTIMAL	333.3747461877102	0	34.58875846862793	Sampiao
data\3R-4K-5T-300M-4.txt	OPTIMAL	288.9146235631223	0	0.4477710723876953	lyu
data\3R-4K-5T-300M-4.txt	OPTIMAL	288.9146235631223	0	0.2453460693359375	Sampiao
data\3R-4K-5T-300M-5.txt	OPTIMAL	298.06781471936165	0	1.3842792510986328	lyu
data\3R-4K-5T-300M-5.txt	OPTIMAL	298.06781471936165	0	1.454122543334961	Sampiao
data\3R-4K-5T-300M-6.txt	OPTIMAL	327.77051678462857	0	15.190488815307617	lyu
data\3R-4K-5T-300M-6.txt	OPTIMAL	327.7705167846285	0	36.84274482727051	Sampiao
data\3R-4K-5T-300M-7.txt	OPTIMAL	292.284657560473	0	40.30052375793457	lyu
data\3R-4K-5T-300M-7.txt	OPTIMAL	292.284657560473	0	169.26758766174316	Sampiao
data\3R-4K-5T-300M-8.txt	OPTIMAL	299.69627002574043	0	2.989744186401367	lyu
data\3R-4K-5T-300M-8.txt	OPTIMAL	299.69627002574043	0	2.2509078979492188	Sampiao
data\3R-4K-5T-300M-9.txt	OPTIMAL	377.4296793792297	0	11.539226531982422	lyu
data\3R-4K-5T-300M-9.txt	OPTIMAL	377.42967937922975	0	35.49534225463867	Sampiao
data\3R-4K-5T-300S-0.txt	OPTIMAL	257.0987756360845	0	1.0581779479980469	lyu
data\3R-4K-5T-300S-0.txt	OPTIMAL	257.09877563608455	0	0.597381591796875	Sampiao
data\3R-4K-5T-300S-1.txt	OPTIMAL	222.2012717454143	0	0.5595073699951172	lyu
data\3R-4K-5T-300S-1.txt	OPTIMAL	222.2012717454143	0	0.3779945373535156	Sampiao
data\3R-4K-5T-300S-2.txt	OPTIMAL	209.42741699131153	0	2.4933242797851562	lyu
data\3R-4K-5T-300S-2.txt	OPTIMAL	209.42741699131153	0	1.6017303466796875	Sampiao
data\3R-4K-5T-300S-3.txt	OPTIMAL	237.99535345797614	0	0.3371009826660156	lyu
data\3R-4K-5T-300S-3.txt	OPTIMAL	237.9953534579761	0	0.2513275146484375	Sampiao
data\3R-4K-5T-300S-4.txt	OPTIMAL	284.675380388701	0	2.484365463256836	lyu
data\3R-4K-5T-300S-4.txt	OPTIMAL	284.675380388701	0	1.4012622833251953	Sampiao
data\3R-4K-5T-300S-5.txt	OPTIMAL	290.1801409292033	0	10.401260375976562	lyu
data\3R-4K-5T-300S-5.txt	OPTIMAL	290.1801575250038	0	11.257974624633789	Sampiao
data\3R-4K-5T-300S-6.txt	OPTIMAL	220.16439055644548	0	8.160207748413086	lyu
data\3R-4K-5T-300S-6.txt	OPTIMAL	220.16445736196096	0	2.3177967071533203	Sampiao
data\3R-4K-5T-300S-7.txt	OPTIMAL	243.25278716965278	0	7.16267204284668	lyu
data\3R-4K-5T-300S-7.txt	OPTIMAL	243.25278370816332	0	12.845741271972656	Sampiao
data\3R-4K-5T-300S-8.txt	OPTIMAL	268.26909619669266	0	0.4881019592285156	lyu
data\3R-4K-5T-300S-8.txt	OPTIMAL	268.2690961966927	0	0.42584228515625	Sampiao
data\3R-4K-5T-300S-9.txt	OPTIMAL	283.09646892091746	0	6.900808334350586	lyu
data\3R-4K-5T-300S-9.txt	OPTIMAL	283.09659942328176	0	8.683229446411133	Sampiao
data4R-4K-4T-180L-0.txt	OPTIMAL	511.752306913842	0	102.90688514709473	lyu
data4R-4K-4T-180L-0.txt	OPTIMAL	511.752306913842	0	640.0318145751953	Sampiao
data4R-4K-4T-180L-1.txt	OPTIMAL	413.58859364528604	0	136.35305213928223	lyu
data4R-4K-4T-180L-1.txt	OPTIMAL	413.58859364528604	0	335.05931091308594	Sampiao
data4R-4K-4T-180L-2.txt	OPTIMAL	592.1872532200509	0	504.8141117095947	lyu
data4R-4K-4T-180L-2.txt	TIMEOUT	592.18699865535	0.11196207687102579	3600.0988597869873	Sampiao
data4R-4K-4T-180L-3.txt	OPTIMAL	388.81790726517886	0	60.410417556762695	lyu
data4R-4K-4T-180L-3.txt	OPTIMAL	388.8180094773066	0	235.40422821044922	Sampiao
data4R-4K-4T-180L-4.txt	OPTIMAL	450.51812160814507	0	343.54296875	lyu
data4R-4K-4T-180L-4.txt	OPTIMAL	450.5181216081452	0	979.4259395599365	Sampiao
data4R-4K-4T-180L-5.txt	OPTIMAL	419.6526217531075	0	132.55006408691406	lyu
data4R-4K-4T-180L-5.txt	OPTIMAL	419.6526217531076	0	369.8700828552246	Sampiao
data4R-4K-4T-180L-6.txt	OPTIMAL	584.0921422567734	0	36.30781936645508	lyu
data4R-4K-4T-180L-6.txt	OPTIMAL	584.0921422567733	0	325.58846855163574	Sampiao
data4R-4K-4T-180L-7.txt	OPTIMAL	453.86605340632434	0	11.201120376586914	lyu
data4R-4K-4T-180L-7.txt	OPTIMAL	453.86605340632434	0	25.63077735900879	Sampiao
data4R-4K-4T-180L-8.txt	OPTIMAL	532.2173145978651	0	319.1288318634033	lyu
data4R-4K-4T-180L-8.txt	TIMEOUT	inf	inf	3600.105365753174	Sampiao
data4R-4K-4T-180L-9.txt	OPTIMAL	566.4835828241464	0	31.14067268371582	lyu
data4R-4K-4T-180L-9.txt	OPTIMAL	566.4835828241464	0	154.2561264038086	Sampiao
data4R-4K-4T-180M-0.txt	OPTIMAL	355.38563903244915	0	34.11996269226074	lyu
data4R-4K-4T-180M-0.txt	OPTIMAL	355.38563903244915	0	40.48601150512695	Sampiao
data4R-4K-4T-180M-1.txt	TIMEOUT	521.7546762137362	0.04393404713720409	3600.0489826202393	lyu
data4R-4K-4T-180M-1.txt	TIMEOUT	inf	inf	3600.1525497436523	Sampiao
data4R-4K-4T-180M-2.txt	OPTIMAL	328.55776683892515	0	31.085477828979492	lyu
data4R-4K-4T-180M-2.txt	OPTIMAL	328.5575405845517	0	52.74694061279297	Sampiao
data4R-4K-4T-180M-3.txt	OPTIMAL	356.5283987556163	0	20.835689544677734	lyu
data4R-4K-4T-180M-3.txt	OPTIMAL	356.5286251040354	0	411.4810333251953	Sampiao
data4R-4K-4T-180M-4.txt	OPTIMAL	379.22070062982795	0	14.245176315307617	lyu
data4R-4K-4T-180M-4.txt	OPTIMAL	379.22070499912166	0	55.44776725769043	Sampiao
data4R-4K-4T-180M-5.txt	OPTIMAL	395.77994356848933	0	17.239219665527344	lyu
data4R-4K-4T-180M-5.txt	OPTIMAL	395.7800246725478	0	37.68492126464844	Sampiao
data4R-4K-4T-180M-6.txt	OPTIMAL	386.5867910157164	0	370.11602210998535	lyu
data4R-4K-4T-180M-6.txt	OPTIMAL	386.58679101571636	0	602.3019847869873	Sampiao
data4R-4K-4T-180M-7.txt	OPTIMAL	424.58561216883794	0	597.5182132720947	lyu
data4R-4K-4T-180M-7.txt	TIMEOUT	444.0099580247657	0.16620368228805535	3600.1550903320312	Sampiao
data4R-4K-4T-180M-8.txt	OPTIMAL	505.9177193814364	0	604.410327911377	lyu
data4R-4K-4T-180M-8.txt	OPTIMAL	505.9177193814364	0	2416.0103302001953	Sampiao
data4R-4K-4T-180M-9.txt	OPTIMAL	615.6432914917903	0	1542.710807800293	lyu
data4R-4K-4T-180M-9.txt	TIMEOUT	617.6774587952478	0.17420848363349095	3600.0714321136475	Sampiao
data4R-4K-4T-180S-0.txt	OPTIMAL	377.71280747734596	0	48.4259033203125	lyu
data4R-4K-4T-180S-0.txt	OPTIMAL	377.71280747734596	0	43.26169967651367	Sampiao
data4R-4K-4T-180S-1.txt	OPTIMAL	338.3037935262189	0	8.955131530761719	lyu
data4R-4K-4T-180S-1.txt	OPTIMAL	338.3037935262189	0	16.261627197265625	Sampiao
data4R-4K-4T-180S-2.txt	OPTIMAL	300.67204916520825	0	438.1598072052002	lyu
data4R-4K-4T-180S-2.txt	OPTIMAL	300.6720491652082	0	2060.6454277038574	Sampiao
data4R-4K-4T-180S-3.txt	OPTIMAL	320.1732044544347	0	0.9055843353271484	lyu
data4R-4K-4T-180S-3.txt	OPTIMAL	320.17320445443477	0	0.8038558959960938	Sampiao
data4R-4K-4T-180S-4.txt	OPTIMAL	350.9718482542387	0	16.26263999938965	lyu
data4R-4K-4T-180S-4.txt	OPTIMAL	350.9717786049149	0	46.295955657958984	Sampiao
data4R-4K-4T-180S-5.txt	OPTIMAL	337.0362527123149	0	298.7303867340088	lyu
data4R-4K-4T-180S-5.txt	TIMEOUT	337.0359827972139	0.043163769603921126	3600.074773788452	Sampiao
data4R-4K-4T-180S-6.txt	OPTIMAL	301.89046909589564	0	245.8503532409668	lyu
data4R-4K-4T-180S-6.txt	OPTIMAL	301.8904690958957	0	685.1617813110352	Sampiao
data4R-4K-4T-180S-7.txt	OPTIMAL	266.31649595867555	0	84.9614143371582	lyu
data4R-4K-4T-180S-7.txt	OPTIMAL	266.3164959586756	0	30.60335350036621	Sampiao
data4R-4K-4T-180S-8.txt	OPTIMAL	381.78637138136696	0	13.64059066772461	lyu
data4R-4K-4T-180S-8.txt	OPTIMAL	381.7862834909913	0	9.12264633178711	Sampiao
data4R-4K-4T-180S-9.txt	OPTIMAL	370.4362955973247	0	34.60969543457031	lyu
data4R-4K-4T-180S-9.txt	OPTIMAL	370.4364346798578	0	234.93441009521484	Sampiao
data4R-4K-4T-240L-0.txt	OPTIMAL	405.4054350182646	0	24.843713760375977	lyu
data4R-4K-4T-240L-0.txt	OPTIMAL	405.4054350182646	0	16.552820205688477	Sampiao
data4R-4K-4T-240L-1.txt	OPTIMAL	356.0387210786456	0	22.86698341369629	lyu
data4R-4K-4T-240L-1.txt	OPTIMAL	356.03871792351686	0	44.36368370056152	Sampiao
data4R-4K-4T-240L-2.txt	OPTIMAL	488.6558971517456	0	78.36930465698242	lyu
data4R-4K-4T-240L-2.txt	OPTIMAL	488.65589715174553	0	418.750207901001	Sampiao
data4R-4K-4T-240L-3.txt	OPTIMAL	388.81800947730653	0	130.39484786987305	lyu
data4R-4K-4T-240L-3.txt	OPTIMAL	388.8180094773066	0	414.98322105407715	Sampiao
data4R-4K-4T-240L-4.txt	OPTIMAL	403.39622120348946	0	61.378273010253906	lyu
data4R-4K-4T-240L-4.txt	OPTIMAL	403.3962212034895	0	106.07604026794434	Sampiao
data4R-4K-4T-240L-5.txt	OPTIMAL	419.6526217531075	0	268.33923530578613	lyu
data4R-4K-4T-240L-5.txt	OPTIMAL	419.6526217531076	0	800.8869590759277	Sampiao
data4R-4K-4T-240L-6.txt	OPTIMAL	540.0619981745236	0	25.282567977905273	lyu
data4R-4K-4T-240L-6.txt	OPTIMAL	540.0619981745236	0	259.69132804870605	Sampiao
data4R-4K-4T-240L-7.txt	OPTIMAL	453.86605340632434	0	16.267555236816406	lyu
data4R-4K-4T-240L-7.txt	OPTIMAL	453.86605340632434	0	68.4224853515625	Sampiao
data4R-4K-4T-240L-8.txt	OPTIMAL	452.90485591755873	0	181.40017890930176	lyu
data4R-4K-4T-240L-8.txt	OPTIMAL	452.90485591755873	0	691.0727920532227	Sampiao
data4R-4K-4T-240L-9.txt	OPTIMAL	549.0472093222845	0	46.85300064086914	lyu
data4R-4K-4T-240L-9.txt	OPTIMAL	549.0472093222844	0	449.275671005249	Sampiao
data4R-4K-4T-240M-0.txt	OPTIMAL	310.2450830417815	0	4.014261245727539	lyu
data4R-4K-4T-240M-0.txt	OPTIMAL	310.2450830417815	0	3.020975112915039	Sampiao
data4R-4K-4T-240M-1.txt	OPTIMAL	420.4019213688411	0	223.89879035949707	lyu
data4R-4K-4T-240M-1.txt	OPTIMAL	420.40192136884116	0	1018.3657608032227	Sampiao
data4R-4K-4T-240M-2.txt	OPTIMAL	297.3431188011615	0	7.423198699951172	lyu
data4R-4K-4T-240M-2.txt	OPTIMAL	297.3431188011615	0	1.8912944793701172	Sampiao
data4R-4K-4T-240M-3.txt	OPTIMAL	356.5286251040354	0	27.50360107421875	lyu
data4R-4K-4T-240M-3.txt	OPTIMAL	356.5286251040354	0	61.668508529663086	Sampiao
data4R-4K-4T-240M-4.txt	OPTIMAL	379.2207035327533	0	6.948467254638672	lyu
data4R-4K-4T-240M-4.txt	OPTIMAL	379.220703216106	0	18.60736656188965	Sampiao
data4R-4K-4T-240M-5.txt	OPTIMAL	374.2425475995391	0	11.230045318603516	lyu
data4R-4K-4T-240M-5.txt	OPTIMAL	374.2425475995391	0	11.896270751953125	Sampiao
data4R-4K-4T-240M-6.txt	OPTIMAL	338.14499302365124	0	29.3925724029541	lyu
data4R-4K-4T-240M-6.txt	OPTIMAL	338.14499302365124	0	47.40455627441406	Sampiao
data4R-4K-4T-240M-7.txt	OPTIMAL	384.6840817645166	0	264.4616012573242	lyu
data4R-4K-4T-240M-7.txt	OPTIMAL	384.68408176451663	0	1105.0099620819092	Sampiao
data4R-4K-4T-240M-8.txt	OPTIMAL	419.0850607197397	0	24.539840698242188	lyu
data4R-4K-4T-240M-8.txt	OPTIMAL	419.0848190489532	0	36.64469909667969	Sampiao
data4R-4K-4T-240M-9.txt	OPTIMAL	464.9480062729588	0	39.10221481323242	lyu
data4R-4K-4T-240M-9.txt	OPTIMAL	464.94800627295876	0	326.063024520874	Sampiao
data4R-4K-4T-240S-0.txt	OPTIMAL	377.7127424975949	0	29.836742401123047	lyu
data4R-4K-4T-240S-0.txt	OPTIMAL	377.7127944845623	0	32.219425201416016	Sampiao
data4R-4K-4T-240S-1.txt	OPTIMAL	338.3037935262189	0	2.6130599975585938	lyu
data4R-4K-4T-240S-1.txt	OPTIMAL	338.3037935262189	0	3.430887222290039	Sampiao
data4R-4K-4T-240S-2.txt	OPTIMAL	282.12114962700485	0	214.2734661102295	lyu
data4R-4K-4T-240S-2.txt	OPTIMAL	282.1211496270049	0	256.4076042175293	Sampiao
data4R-4K-4T-240S-3.txt	OPTIMAL	320.1732044544347	0	0.6303253173828125	lyu
data4R-4K-4T-240S-3.txt	OPTIMAL	320.17320445443477	0	1.0133094787597656	Sampiao
data4R-4K-4T-240S-4.txt	OPTIMAL	350.9718386894437	0	18.390148162841797	lyu
data4R-4K-4T-240S-4.txt	OPTIMAL	350.9717929188067	0	25.325746536254883	Sampiao
data4R-4K-4T-240S-5.txt	OPTIMAL	290.9035244428908	0	35.29323768615723	lyu
data4R-4K-4T-240S-5.txt	OPTIMAL	290.90352444289084	0	29.856918334960938	Sampiao
data4R-4K-4T-240S-6.txt	OPTIMAL	300.9986990128558	0	166.02807235717773	lyu
data4R-4K-4T-240S-6.txt	OPTIMAL	300.99869901285587	0	51.65775108337402	Sampiao
data4R-4K-4T-240S-7.txt	OPTIMAL	266.31649595867555	0	25.03011703491211	lyu
data4R-4K-4T-240S-7.txt	OPTIMAL	266.3164959586756	0	35.83476257324219	Sampiao
data4R-4K-4T-240S-8.txt	OPTIMAL	342.0416227500522	0	1.7631988525390625	lyu
data4R-4K-4T-240S-8.txt	OPTIMAL	342.0416227500523	0	0.5953884124755859	Sampiao
data4R-4K-4T-240S-9.txt	OPTIMAL	354.53736362497517	0	21.528749465942383	lyu
data4R-4K-4T-240S-9.txt	OPTIMAL	354.53723811780804	0	21.294605255126953	Sampiao
data4R-4K-4T-300L-0.txt	OPTIMAL	405.4054350182646	0	20.82067108154297	lyu
data4R-4K-4T-300L-0.txt	OPTIMAL	405.40515989781045	0	19.95579719543457	Sampiao
data4R-4K-4T-300L-1.txt	OPTIMAL	356.0387210786456	0	19.785400390625	lyu
data4R-4K-4T-300L-1.txt	OPTIMAL	356.03872107864566	0	50.413034439086914	Sampiao
data4R-4K-4T-300L-2.txt	OPTIMAL	488.6558971517456	0	138.95574188232422	lyu
data4R-4K-4T-300L-2.txt	OPTIMAL	488.65589715174553	0	308.38179206848145	Sampiao
data4R-4K-4T-300L-3.txt	OPTIMAL	388.81800947730653	0	223.0290126800537	lyu
data4R-4K-4T-300L-3.txt	OPTIMAL	388.8180094773066	0	343.58352851867676	Sampiao
data4R-4K-4T-300L-4.txt	OPTIMAL	403.39622120348946	0	41.06582069396973	lyu
data4R-4K-4T-300L-4.txt	OPTIMAL	403.3962212034895	0	194.651460647583	Sampiao
data4R-4K-4T-300L-5.txt	OPTIMAL	419.6526217531075	0	185.27135848999023	lyu
data4R-4K-4T-300L-5.txt	OPTIMAL	419.6526217531076	0	716.9059600830078	Sampiao
data4R-4K-4T-300L-6.txt	OPTIMAL	540.0619981745236	0	29.818662643432617	lyu
data4R-4K-4T-300L-6.txt	OPTIMAL	540.0619981745236	0	290.169713973999	Sampiao
data4R-4K-4T-300L-7.txt	OPTIMAL	453.86605340632434	0	22.916013717651367	lyu
data4R-4K-4T-300L-7.txt	OPTIMAL	453.86589589511544	0	38.14330291748047	Sampiao
data4R-4K-4T-300L-8.txt	OPTIMAL	441.78255811330075	0	128.54189682006836	lyu
data4R-4K-4T-300L-8.txt	OPTIMAL	441.78255811330064	0	1234.003854751587	Sampiao
data4R-4K-4T-300L-9.txt	OPTIMAL	549.0472093222845	0	70.05955696105957	lyu
data4R-4K-4T-300L-9.txt	OPTIMAL	549.0472093222844	0	309.0542583465576	Sampiao
data4R-4K-4T-300M-0.txt	OPTIMAL	310.2450830417815	0	7.559879302978516	lyu
data4R-4K-4T-300M-0.txt	OPTIMAL	310.2450830417815	0	3.5904464721679688	Sampiao
data4R-4K-4T-300M-1.txt	OPTIMAL	420.4019213688411	0	190.45004081726074	lyu
data4R-4K-4T-300M-1.txt	OPTIMAL	420.40192136884116	0	552.4452438354492	Sampiao
data4R-4K-4T-300M-2.txt	OPTIMAL	297.3431188011615	0	5.474430084228516	lyu
data4R-4K-4T-300M-2.txt	OPTIMAL	297.3431188011615	0	0.8161563873291016	Sampiao
data4R-4K-4T-300M-3.txt	OPTIMAL	356.5286251040354	0	32.059654235839844	lyu
data4R-4K-4T-300M-3.txt	OPTIMAL	356.5286251040354	0	54.0311164855957	Sampiao
data4R-4K-4T-300M-4.txt	OPTIMAL	379.2207049991216	0	3.432830810546875	lyu
data4R-4K-4T-300M-4.txt	OPTIMAL	379.22063918951653	0	12.48775863647461	Sampiao
data4R-4K-4T-300M-5.txt	OPTIMAL	374.2424349534902	0	10.554058074951172	lyu
data4R-4K-4T-300M-5.txt	OPTIMAL	374.2425475995391	0	23.289003372192383	Sampiao
data4R-4K-4T-300M-6.txt	OPTIMAL	338.14499302365124	0	45.43497276306152	lyu
data4R-4K-4T-300M-6.txt	OPTIMAL	338.14499302365124	0	123.37088775634766	Sampiao
data4R-4K-4T-300M-7.txt	OPTIMAL	384.6840817645166	0	271.8861312866211	lyu
data4R-4K-4T-300M-7.txt	OPTIMAL	384.68408176451663	0	1407.5528030395508	Sampiao
data4R-4K-4T-300M-8.txt	OPTIMAL	419.0850607197397	0	24.281328201293945	lyu
data4R-4K-4T-300M-8.txt	OPTIMAL	419.0850607197398	0	44.30101013183594	Sampiao
data4R-4K-4T-300M-9.txt	OPTIMAL	464.9480062729588	0	84.61164093017578	lyu
data4R-4K-4T-300M-9.txt	OPTIMAL	464.94800627295876	0	240.6151294708252	Sampiao
data4R-4K-4T-300S-0.txt	OPTIMAL	377.7126896504595	0	19.639324188232422	lyu
data4R-4K-4T-300S-0.txt	OPTIMAL	377.71280747734596	0	31.21286392211914	Sampiao
data4R-4K-4T-300S-1.txt	OPTIMAL	338.3037935262189	0	1.7100391387939453	lyu
data4R-4K-4T-300S-1.txt	OPTIMAL	338.3037935262189	0	2.7147369384765625	Sampiao
data4R-4K-4T-300S-2.txt	OPTIMAL	282.12114962700485	0	248.5998249053955	lyu
data4R-4K-4T-300S-2.txt	OPTIMAL	282.1211496270049	0	253.67327690124512	Sampiao
data4R-4K-4T-300S-3.txt	OPTIMAL	320.1732044544347	0	0.9444541931152344	lyu
data4R-4K-4T-300S-3.txt	OPTIMAL	320.17320445443477	0	0.35405921936035156	Sampiao
data4R-4K-4T-300S-4.txt	OPTIMAL	350.97196576800434	0	25.66958999633789	lyu
data4R-4K-4T-300S-4.txt	OPTIMAL	350.97196576800434	0	23.261993408203125	Sampiao
data4R-4K-4T-300S-5.txt	OPTIMAL	290.90332184991183	0	21.885663986206055	lyu
data4R-4K-4T-300S-5.txt	OPTIMAL	290.90352444289084	0	69.77785682678223	Sampiao
data4R-4K-4T-300S-6.txt	OPTIMAL	300.9986990128558	0	71.75762748718262	lyu
data4R-4K-4T-300S-6.txt	OPTIMAL	300.99869901285587	0	45.22452926635742	Sampiao
data4R-4K-4T-300S-7.txt	OPTIMAL	266.31649595867555	0	28.322553634643555	lyu
data4R-4K-4T-300S-7.txt	OPTIMAL	266.3164959586756	0	44.14596176147461	Sampiao
data4R-4K-4T-300S-8.txt	OPTIMAL	342.0416227500522	0	1.2983646392822266	lyu
data4R-4K-4T-300S-8.txt	OPTIMAL	342.0416227500523	0	0.30635643005371094	Sampiao
data4R-4K-4T-300S-9.txt	OPTIMAL	354.53736362497517	0	26.590383529663086	lyu
data4R-4K-4T-300S-9.txt	OPTIMAL	354.5370816691883	0	38.161319732666016	Sampiao
data\5R-4K-4T-180L-0.txt	OPTIMAL	602.8633072454081	0	638.1694984436035	lyu
data\5R-4K-4T-180L-0.txt	TIMEOUT	inf	inf	3600.012575149536	Sampiao
data\5R-4K-4T-180L-1.txt	TIMEOUT	inf	inf	3600.0454692840576	lyu
data\5R-4K-4T-180L-1.txt	TIMEOUT	inf	inf	3600.0482749938965	Sampiao
data\5R-4K-4T-180L-2.txt	TIMEOUT	608.5591595437494	0.032799222209077314	3600.023962020874	lyu
data\5R-4K-4T-180L-2.txt	TIMEOUT	inf	inf	3600.0375537872314	Sampiao
data\5R-4K-4T-180L-3.txt	TIMEOUT	524.9507827145309	0.13060543852295775	3600.064390182495	lyu
data\5R-4K-4T-180L-3.txt	TIMEOUT	563.2203432063509	0.2534006858311247	3600.04701423645	Sampiao
data\5R-4K-4T-180L-4.txt	TIMEOUT	inf	inf	3600.070043563843	lyu
